X,Y,id,left,top,right,bottom
86.024301523,24.271290492,"3630",86.024301523,24.271290492,86.074301523,24.321290492
86.074301523,27.521290492,"3631",86.074301523,27.521290492,86.124301523,27.571290492
86.074301523,27.471290492,"3632",86.074301523,27.471290492,86.124301523,27.521290492
86.074301523,27.421290492,"3633",86.074301523,27.421290492,86.124301523,27.471290492
86.074301523,27.371290492,"3634",86.074301523,27.371290492,86.124301523,27.421290492
86.074301523,27.321290492,"3635",86.074301523,27.321290492,86.124301523,27.371290492
86.074301523,27.271290492,"3636",86.074301523,27.271290492,86.124301523,27.321290492
86.074301523,27.221290492,"3637",86.074301523,27.221290492,86.124301523,27.271290492
86.074301523,27.171290492,"3638",86.074301523,27.171290492,86.124301523,27.221290492
86.074301523,27.121290492,"3639",86.074301523,27.121290492,86.124301523,27.171290492
86.074301523,27.071290492,"3640",86.074301523,27.071290492,86.124301523,27.121290492
86.074301523,27.021290492,"3641",86.074301523,27.021290492,86.124301523,27.071290492
86.074301523,26.971290492,"3642",86.074301523,26.971290492,86.124301523,27.021290492
86.074301523,26.921290492,"3643",86.074301523,26.921290492,86.124301523,26.971290492
86.074301523,26.871290492,"3644",86.074301523,26.871290492,86.124301523,26.921290492
86.074301523,26.821290492,"3645",86.074301523,26.821290492,86.124301523,26.871290492
86.074301523,26.771290492,"3646",86.074301523,26.771290492,86.124301523,26.821290492
86.074301523,26.721290492,"3647",86.074301523,26.721290492,86.124301523,26.771290492
86.074301523,26.671290492,"3648",86.074301523,26.671290492,86.124301523,26.721290492
86.074301523,26.621290492,"3649",86.074301523,26.621290492,86.124301523,26.671290492
86.074301523,26.571290492,"3650",86.074301523,26.571290492,86.124301523,26.621290492
86.074301523,26.521290492,"3651",86.074301523,26.521290492,86.124301523,26.571290492
86.074301523,26.471290492,"3652",86.074301523,26.471290492,86.124301523,26.521290492
86.074301523,26.421290492,"3653",86.074301523,26.421290492,86.124301523,26.471290492
86.074301523,26.371290492,"3654",86.074301523,26.371290492,86.124301523,26.421290492
86.074301523,26.321290492,"3655",86.074301523,26.321290492,86.124301523,26.371290492
86.074301523,26.271290492,"3656",86.074301523,26.271290492,86.124301523,26.321290492
86.074301523,26.221290492,"3657",86.074301523,26.221290492,86.124301523,26.271290492
86.074301523,26.171290492,"3658",86.074301523,26.171290492,86.124301523,26.221290492
86.074301523,26.121290492,"3659",86.074301523,26.121290492,86.124301523,26.171290492
86.074301523,26.071290492,"3660",86.074301523,26.071290492,86.124301523,26.121290492
86.074301523,26.021290492,"3661",86.074301523,26.021290492,86.124301523,26.071290492
86.074301523,25.971290492,"3662",86.074301523,25.971290492,86.124301523,26.021290492
86.074301523,25.921290492,"3663",86.074301523,25.921290492,86.124301523,25.971290492
86.074301523,25.871290492,"3664",86.074301523,25.871290492,86.124301523,25.921290492
86.074301523,25.821290492,"3665",86.074301523,25.821290492,86.124301523,25.871290492
86.074301523,25.771290492,"3666",86.074301523,25.771290492,86.124301523,25.821290492
86.074301523,25.721290492,"3667",86.074301523,25.721290492,86.124301523,25.771290492
86.074301523,25.671290492,"3668",86.074301523,25.671290492,86.124301523,25.721290492
86.074301523,25.621290492,"3669",86.074301523,25.621290492,86.124301523,25.671290492
86.074301523,25.571290492,"3670",86.074301523,25.571290492,86.124301523,25.621290492
86.074301523,25.521290492,"3671",86.074301523,25.521290492,86.124301523,25.571290492
86.074301523,25.471290492,"3672",86.074301523,25.471290492,86.124301523,25.521290492
86.074301523,25.421290492,"3673",86.074301523,25.421290492,86.124301523,25.471290492
86.074301523,25.371290492,"3674",86.074301523,25.371290492,86.124301523,25.421290492
86.074301523,25.321290492,"3675",86.074301523,25.321290492,86.124301523,25.371290492
86.074301523,25.271290492,"3676",86.074301523,25.271290492,86.124301523,25.321290492
86.074301523,25.221290492,"3677",86.074301523,25.221290492,86.124301523,25.271290492
86.074301523,25.171290492,"3678",86.074301523,25.171290492,86.124301523,25.221290492
86.074301523,25.121290492,"3679",86.074301523,25.121290492,86.124301523,25.171290492
86.074301523,25.071290492,"3680",86.074301523,25.071290492,86.124301523,25.121290492
86.074301523,25.021290492,"3681",86.074301523,25.021290492,86.124301523,25.071290492
86.074301523,24.971290492,"3682",86.074301523,24.971290492,86.124301523,25.021290492
86.074301523,24.921290492,"3683",86.074301523,24.921290492,86.124301523,24.971290492
86.074301523,24.871290492,"3684",86.074301523,24.871290492,86.124301523,24.921290492
86.074301523,24.821290492,"3685",86.074301523,24.821290492,86.124301523,24.871290492
86.074301523,24.771290492,"3686",86.074301523,24.771290492,86.124301523,24.821290492
86.074301523,24.721290492,"3687",86.074301523,24.721290492,86.124301523,24.771290492
86.074301523,24.671290492,"3688",86.074301523,24.671290492,86.124301523,24.721290492
86.074301523,24.621290492,"3689",86.074301523,24.621290492,86.124301523,24.671290492
86.074301523,24.571290492,"3690",86.074301523,24.571290492,86.124301523,24.621290492
86.074301523,24.521290492,"3691",86.074301523,24.521290492,86.124301523,24.571290492
86.074301523,24.471290492,"3692",86.074301523,24.471290492,86.124301523,24.521290492
86.074301523,24.421290492,"3693",86.074301523,24.421290492,86.124301523,24.471290492
86.074301523,24.371290492,"3694",86.074301523,24.371290492,86.124301523,24.421290492
86.074301523,24.321290492,"3695",86.074301523,24.321290492,86.124301523,24.371290492
86.074301523,24.271290492,"3696",86.074301523,24.271290492,86.124301523,24.321290492
86.124301523,27.521290492,"3697",86.124301523,27.521290492,86.174301523,27.571290492
86.124301523,27.471290492,"3698",86.124301523,27.471290492,86.174301523,27.521290492
86.124301523,27.421290492,"3699",86.124301523,27.421290492,86.174301523,27.471290492
86.124301523,27.371290492,"3700",86.124301523,27.371290492,86.174301523,27.421290492
86.124301523,27.321290492,"3701",86.124301523,27.321290492,86.174301523,27.371290492
86.124301523,27.271290492,"3702",86.124301523,27.271290492,86.174301523,27.321290492
86.124301523,27.221290492,"3703",86.124301523,27.221290492,86.174301523,27.271290492
86.124301523,27.171290492,"3704",86.124301523,27.171290492,86.174301523,27.221290492
86.124301523,27.121290492,"3705",86.124301523,27.121290492,86.174301523,27.171290492
86.124301523,27.071290492,"3706",86.124301523,27.071290492,86.174301523,27.121290492
86.124301523,27.021290492,"3707",86.124301523,27.021290492,86.174301523,27.071290492
86.124301523,26.971290492,"3708",86.124301523,26.971290492,86.174301523,27.021290492
86.124301523,26.921290492,"3709",86.124301523,26.921290492,86.174301523,26.971290492
86.124301523,26.871290492,"3710",86.124301523,26.871290492,86.174301523,26.921290492
86.124301523,26.821290492,"3711",86.124301523,26.821290492,86.174301523,26.871290492
86.124301523,26.771290492,"3712",86.124301523,26.771290492,86.174301523,26.821290492
86.124301523,26.721290492,"3713",86.124301523,26.721290492,86.174301523,26.771290492
86.124301523,26.671290492,"3714",86.124301523,26.671290492,86.174301523,26.721290492
86.124301523,26.621290492,"3715",86.124301523,26.621290492,86.174301523,26.671290492
86.124301523,26.571290492,"3716",86.124301523,26.571290492,86.174301523,26.621290492
86.124301523,26.521290492,"3717",86.124301523,26.521290492,86.174301523,26.571290492
86.124301523,26.471290492,"3718",86.124301523,26.471290492,86.174301523,26.521290492
86.124301523,26.421290492,"3719",86.124301523,26.421290492,86.174301523,26.471290492
86.124301523,26.371290492,"3720",86.124301523,26.371290492,86.174301523,26.421290492
86.124301523,26.321290492,"3721",86.124301523,26.321290492,86.174301523,26.371290492
86.124301523,26.271290492,"3722",86.124301523,26.271290492,86.174301523,26.321290492
86.124301523,26.221290492,"3723",86.124301523,26.221290492,86.174301523,26.271290492
86.124301523,26.171290492,"3724",86.124301523,26.171290492,86.174301523,26.221290492
86.124301523,26.121290492,"3725",86.124301523,26.121290492,86.174301523,26.171290492
86.124301523,26.071290492,"3726",86.124301523,26.071290492,86.174301523,26.121290492
86.124301523,26.021290492,"3727",86.124301523,26.021290492,86.174301523,26.071290492
86.124301523,25.971290492,"3728",86.124301523,25.971290492,86.174301523,26.021290492
86.124301523,25.921290492,"3729",86.124301523,25.921290492,86.174301523,25.971290492
86.124301523,25.871290492,"3730",86.124301523,25.871290492,86.174301523,25.921290492
86.124301523,25.821290492,"3731",86.124301523,25.821290492,86.174301523,25.871290492
86.124301523,25.771290492,"3732",86.124301523,25.771290492,86.174301523,25.821290492
86.124301523,25.721290492,"3733",86.124301523,25.721290492,86.174301523,25.771290492
86.124301523,25.671290492,"3734",86.124301523,25.671290492,86.174301523,25.721290492
86.124301523,25.621290492,"3735",86.124301523,25.621290492,86.174301523,25.671290492
86.124301523,25.571290492,"3736",86.124301523,25.571290492,86.174301523,25.621290492
86.124301523,25.521290492,"3737",86.124301523,25.521290492,86.174301523,25.571290492
86.124301523,25.471290492,"3738",86.124301523,25.471290492,86.174301523,25.521290492
86.124301523,25.421290492,"3739",86.124301523,25.421290492,86.174301523,25.471290492
86.124301523,25.371290492,"3740",86.124301523,25.371290492,86.174301523,25.421290492
86.124301523,25.321290492,"3741",86.124301523,25.321290492,86.174301523,25.371290492
86.124301523,25.271290492,"3742",86.124301523,25.271290492,86.174301523,25.321290492
86.124301523,25.221290492,"3743",86.124301523,25.221290492,86.174301523,25.271290492
86.124301523,25.171290492,"3744",86.124301523,25.171290492,86.174301523,25.221290492
86.124301523,25.121290492,"3745",86.124301523,25.121290492,86.174301523,25.171290492
86.124301523,25.071290492,"3746",86.124301523,25.071290492,86.174301523,25.121290492
86.124301523,25.021290492,"3747",86.124301523,25.021290492,86.174301523,25.071290492
86.124301523,24.971290492,"3748",86.124301523,24.971290492,86.174301523,25.021290492
86.124301523,24.921290492,"3749",86.124301523,24.921290492,86.174301523,24.971290492
86.124301523,24.871290492,"3750",86.124301523,24.871290492,86.174301523,24.921290492
86.124301523,24.821290492,"3751",86.124301523,24.821290492,86.174301523,24.871290492
86.124301523,24.771290492,"3752",86.124301523,24.771290492,86.174301523,24.821290492
86.124301523,24.721290492,"3753",86.124301523,24.721290492,86.174301523,24.771290492
86.124301523,24.671290492,"3754",86.124301523,24.671290492,86.174301523,24.721290492
86.124301523,24.621290492,"3755",86.124301523,24.621290492,86.174301523,24.671290492
86.124301523,24.571290492,"3756",86.124301523,24.571290492,86.174301523,24.621290492
86.124301523,24.521290492,"3757",86.124301523,24.521290492,86.174301523,24.571290492
86.124301523,24.471290492,"3758",86.124301523,24.471290492,86.174301523,24.521290492
86.124301523,24.421290492,"3759",86.124301523,24.421290492,86.174301523,24.471290492
86.124301523,24.371290492,"3760",86.124301523,24.371290492,86.174301523,24.421290492
86.124301523,24.321290492,"3761",86.124301523,24.321290492,86.174301523,24.371290492
86.124301523,24.271290492,"3762",86.124301523,24.271290492,86.174301523,24.321290492
86.174301523,27.521290492,"3763",86.174301523,27.521290492,86.224301523,27.571290492
86.174301523,27.471290492,"3764",86.174301523,27.471290492,86.224301523,27.521290492
86.174301523,27.421290492,"3765",86.174301523,27.421290492,86.224301523,27.471290492
86.174301523,27.371290492,"3766",86.174301523,27.371290492,86.224301523,27.421290492
86.174301523,27.321290492,"3767",86.174301523,27.321290492,86.224301523,27.371290492
86.174301523,27.271290492,"3768",86.174301523,27.271290492,86.224301523,27.321290492
86.174301523,27.221290492,"3769",86.174301523,27.221290492,86.224301523,27.271290492
86.174301523,27.171290492,"3770",86.174301523,27.171290492,86.224301523,27.221290492
86.174301523,27.121290492,"3771",86.174301523,27.121290492,86.224301523,27.171290492
86.174301523,27.071290492,"3772",86.174301523,27.071290492,86.224301523,27.121290492
86.174301523,27.021290492,"3773",86.174301523,27.021290492,86.224301523,27.071290492
86.174301523,26.971290492,"3774",86.174301523,26.971290492,86.224301523,27.021290492
86.174301523,26.921290492,"3775",86.174301523,26.921290492,86.224301523,26.971290492
86.174301523,26.871290492,"3776",86.174301523,26.871290492,86.224301523,26.921290492
86.174301523,26.821290492,"3777",86.174301523,26.821290492,86.224301523,26.871290492
86.174301523,26.771290492,"3778",86.174301523,26.771290492,86.224301523,26.821290492
86.174301523,26.721290492,"3779",86.174301523,26.721290492,86.224301523,26.771290492
86.174301523,26.671290492,"3780",86.174301523,26.671290492,86.224301523,26.721290492
86.174301523,26.621290492,"3781",86.174301523,26.621290492,86.224301523,26.671290492
86.174301523,26.571290492,"3782",86.174301523,26.571290492,86.224301523,26.621290492
86.174301523,26.521290492,"3783",86.174301523,26.521290492,86.224301523,26.571290492
86.174301523,26.471290492,"3784",86.174301523,26.471290492,86.224301523,26.521290492
86.174301523,26.421290492,"3785",86.174301523,26.421290492,86.224301523,26.471290492
86.174301523,26.371290492,"3786",86.174301523,26.371290492,86.224301523,26.421290492
86.174301523,26.321290492,"3787",86.174301523,26.321290492,86.224301523,26.371290492
86.174301523,26.271290492,"3788",86.174301523,26.271290492,86.224301523,26.321290492
86.174301523,26.221290492,"3789",86.174301523,26.221290492,86.224301523,26.271290492
86.174301523,26.171290492,"3790",86.174301523,26.171290492,86.224301523,26.221290492
86.174301523,26.121290492,"3791",86.174301523,26.121290492,86.224301523,26.171290492
86.174301523,26.071290492,"3792",86.174301523,26.071290492,86.224301523,26.121290492
86.174301523,26.021290492,"3793",86.174301523,26.021290492,86.224301523,26.071290492
86.174301523,25.971290492,"3794",86.174301523,25.971290492,86.224301523,26.021290492
86.174301523,25.921290492,"3795",86.174301523,25.921290492,86.224301523,25.971290492
86.174301523,25.871290492,"3796",86.174301523,25.871290492,86.224301523,25.921290492
86.174301523,25.821290492,"3797",86.174301523,25.821290492,86.224301523,25.871290492
86.174301523,25.771290492,"3798",86.174301523,25.771290492,86.224301523,25.821290492
86.174301523,25.721290492,"3799",86.174301523,25.721290492,86.224301523,25.771290492
86.174301523,25.671290492,"3800",86.174301523,25.671290492,86.224301523,25.721290492
86.174301523,25.621290492,"3801",86.174301523,25.621290492,86.224301523,25.671290492
86.174301523,25.571290492,"3802",86.174301523,25.571290492,86.224301523,25.621290492
86.174301523,25.521290492,"3803",86.174301523,25.521290492,86.224301523,25.571290492
86.174301523,25.471290492,"3804",86.174301523,25.471290492,86.224301523,25.521290492
86.174301523,25.421290492,"3805",86.174301523,25.421290492,86.224301523,25.471290492
86.174301523,25.371290492,"3806",86.174301523,25.371290492,86.224301523,25.421290492
86.174301523,25.321290492,"3807",86.174301523,25.321290492,86.224301523,25.371290492
86.174301523,25.271290492,"3808",86.174301523,25.271290492,86.224301523,25.321290492
86.174301523,25.221290492,"3809",86.174301523,25.221290492,86.224301523,25.271290492
86.174301523,25.171290492,"3810",86.174301523,25.171290492,86.224301523,25.221290492
86.174301523,25.121290492,"3811",86.174301523,25.121290492,86.224301523,25.171290492
86.174301523,25.071290492,"3812",86.174301523,25.071290492,86.224301523,25.121290492
86.174301523,25.021290492,"3813",86.174301523,25.021290492,86.224301523,25.071290492
86.174301523,24.971290492,"3814",86.174301523,24.971290492,86.224301523,25.021290492
86.174301523,24.921290492,"3815",86.174301523,24.921290492,86.224301523,24.971290492
86.174301523,24.871290492,"3816",86.174301523,24.871290492,86.224301523,24.921290492
86.174301523,24.821290492,"3817",86.174301523,24.821290492,86.224301523,24.871290492
86.174301523,24.771290492,"3818",86.174301523,24.771290492,86.224301523,24.821290492
86.174301523,24.721290492,"3819",86.174301523,24.721290492,86.224301523,24.771290492
86.174301523,24.671290492,"3820",86.174301523,24.671290492,86.224301523,24.721290492
86.174301523,24.621290492,"3821",86.174301523,24.621290492,86.224301523,24.671290492
86.174301523,24.571290492,"3822",86.174301523,24.571290492,86.224301523,24.621290492
86.174301523,24.521290492,"3823",86.174301523,24.521290492,86.224301523,24.571290492
86.174301523,24.471290492,"3824",86.174301523,24.471290492,86.224301523,24.521290492
86.174301523,24.421290492,"3825",86.174301523,24.421290492,86.224301523,24.471290492
86.174301523,24.371290492,"3826",86.174301523,24.371290492,86.224301523,24.421290492
86.174301523,24.321290492,"3827",86.174301523,24.321290492,86.224301523,24.371290492
86.174301523,24.271290492,"3828",86.174301523,24.271290492,86.224301523,24.321290492
86.224301523,27.521290492,"3829",86.224301523,27.521290492,86.274301523,27.571290492
86.224301523,27.471290492,"3830",86.224301523,27.471290492,86.274301523,27.521290492
86.224301523,27.421290492,"3831",86.224301523,27.421290492,86.274301523,27.471290492
86.224301523,27.371290492,"3832",86.224301523,27.371290492,86.274301523,27.421290492
86.224301523,27.321290492,"3833",86.224301523,27.321290492,86.274301523,27.371290492
86.224301523,27.271290492,"3834",86.224301523,27.271290492,86.274301523,27.321290492
86.224301523,27.221290492,"3835",86.224301523,27.221290492,86.274301523,27.271290492
86.224301523,27.171290492,"3836",86.224301523,27.171290492,86.274301523,27.221290492
86.224301523,27.121290492,"3837",86.224301523,27.121290492,86.274301523,27.171290492
86.224301523,27.071290492,"3838",86.224301523,27.071290492,86.274301523,27.121290492
86.224301523,27.021290492,"3839",86.224301523,27.021290492,86.274301523,27.071290492
86.224301523,26.971290492,"3840",86.224301523,26.971290492,86.274301523,27.021290492
86.224301523,26.921290492,"3841",86.224301523,26.921290492,86.274301523,26.971290492
86.224301523,26.871290492,"3842",86.224301523,26.871290492,86.274301523,26.921290492
86.224301523,26.821290492,"3843",86.224301523,26.821290492,86.274301523,26.871290492
86.224301523,26.771290492,"3844",86.224301523,26.771290492,86.274301523,26.821290492
86.224301523,26.721290492,"3845",86.224301523,26.721290492,86.274301523,26.771290492
86.224301523,26.671290492,"3846",86.224301523,26.671290492,86.274301523,26.721290492
86.224301523,26.621290492,"3847",86.224301523,26.621290492,86.274301523,26.671290492
86.224301523,26.571290492,"3848",86.224301523,26.571290492,86.274301523,26.621290492
86.224301523,26.521290492,"3849",86.224301523,26.521290492,86.274301523,26.571290492
86.224301523,26.471290492,"3850",86.224301523,26.471290492,86.274301523,26.521290492
86.224301523,26.421290492,"3851",86.224301523,26.421290492,86.274301523,26.471290492
86.224301523,26.371290492,"3852",86.224301523,26.371290492,86.274301523,26.421290492
86.224301523,26.321290492,"3853",86.224301523,26.321290492,86.274301523,26.371290492
86.224301523,26.271290492,"3854",86.224301523,26.271290492,86.274301523,26.321290492
86.224301523,26.221290492,"3855",86.224301523,26.221290492,86.274301523,26.271290492
86.224301523,26.171290492,"3856",86.224301523,26.171290492,86.274301523,26.221290492
86.224301523,26.121290492,"3857",86.224301523,26.121290492,86.274301523,26.171290492
86.224301523,26.071290492,"3858",86.224301523,26.071290492,86.274301523,26.121290492
86.224301523,26.021290492,"3859",86.224301523,26.021290492,86.274301523,26.071290492
86.224301523,25.971290492,"3860",86.224301523,25.971290492,86.274301523,26.021290492
86.224301523,25.921290492,"3861",86.224301523,25.921290492,86.274301523,25.971290492
86.224301523,25.871290492,"3862",86.224301523,25.871290492,86.274301523,25.921290492
86.224301523,25.821290492,"3863",86.224301523,25.821290492,86.274301523,25.871290492
86.224301523,25.771290492,"3864",86.224301523,25.771290492,86.274301523,25.821290492
86.224301523,25.721290492,"3865",86.224301523,25.721290492,86.274301523,25.771290492
86.224301523,25.671290492,"3866",86.224301523,25.671290492,86.274301523,25.721290492
86.224301523,25.621290492,"3867",86.224301523,25.621290492,86.274301523,25.671290492
86.224301523,25.571290492,"3868",86.224301523,25.571290492,86.274301523,25.621290492
86.224301523,25.521290492,"3869",86.224301523,25.521290492,86.274301523,25.571290492
86.224301523,25.471290492,"3870",86.224301523,25.471290492,86.274301523,25.521290492
86.224301523,25.421290492,"3871",86.224301523,25.421290492,86.274301523,25.471290492
86.224301523,25.371290492,"3872",86.224301523,25.371290492,86.274301523,25.421290492
86.224301523,25.321290492,"3873",86.224301523,25.321290492,86.274301523,25.371290492
86.224301523,25.271290492,"3874",86.224301523,25.271290492,86.274301523,25.321290492
86.224301523,25.221290492,"3875",86.224301523,25.221290492,86.274301523,25.271290492
86.224301523,25.171290492,"3876",86.224301523,25.171290492,86.274301523,25.221290492
86.224301523,25.121290492,"3877",86.224301523,25.121290492,86.274301523,25.171290492
86.224301523,25.071290492,"3878",86.224301523,25.071290492,86.274301523,25.121290492
86.224301523,25.021290492,"3879",86.224301523,25.021290492,86.274301523,25.071290492
86.224301523,24.971290492,"3880",86.224301523,24.971290492,86.274301523,25.021290492
86.224301523,24.921290492,"3881",86.224301523,24.921290492,86.274301523,24.971290492
86.224301523,24.871290492,"3882",86.224301523,24.871290492,86.274301523,24.921290492
86.224301523,24.821290492,"3883",86.224301523,24.821290492,86.274301523,24.871290492
86.224301523,24.771290492,"3884",86.224301523,24.771290492,86.274301523,24.821290492
86.224301523,24.721290492,"3885",86.224301523,24.721290492,86.274301523,24.771290492
86.224301523,24.671290492,"3886",86.224301523,24.671290492,86.274301523,24.721290492
86.224301523,24.621290492,"3887",86.224301523,24.621290492,86.274301523,24.671290492
86.224301523,24.571290492,"3888",86.224301523,24.571290492,86.274301523,24.621290492
86.224301523,24.521290492,"3889",86.224301523,24.521290492,86.274301523,24.571290492
86.224301523,24.471290492,"3890",86.224301523,24.471290492,86.274301523,24.521290492
86.224301523,24.421290492,"3891",86.224301523,24.421290492,86.274301523,24.471290492
86.224301523,24.371290492,"3892",86.224301523,24.371290492,86.274301523,24.421290492
86.224301523,24.321290492,"3893",86.224301523,24.321290492,86.274301523,24.371290492
86.224301523,24.271290492,"3894",86.224301523,24.271290492,86.274301523,24.321290492
86.274301523,27.521290492,"3895",86.274301523,27.521290492,86.324301523,27.571290492
86.274301523,27.471290492,"3896",86.274301523,27.471290492,86.324301523,27.521290492
86.274301523,27.421290492,"3897",86.274301523,27.421290492,86.324301523,27.471290492
86.274301523,27.371290492,"3898",86.274301523,27.371290492,86.324301523,27.421290492
86.274301523,27.321290492,"3899",86.274301523,27.321290492,86.324301523,27.371290492
86.274301523,27.271290492,"3900",86.274301523,27.271290492,86.324301523,27.321290492
86.274301523,27.221290492,"3901",86.274301523,27.221290492,86.324301523,27.271290492
86.274301523,27.171290492,"3902",86.274301523,27.171290492,86.324301523,27.221290492
86.274301523,27.121290492,"3903",86.274301523,27.121290492,86.324301523,27.171290492
86.274301523,27.071290492,"3904",86.274301523,27.071290492,86.324301523,27.121290492
86.274301523,27.021290492,"3905",86.274301523,27.021290492,86.324301523,27.071290492
86.274301523,26.971290492,"3906",86.274301523,26.971290492,86.324301523,27.021290492
86.274301523,26.921290492,"3907",86.274301523,26.921290492,86.324301523,26.971290492
86.274301523,26.871290492,"3908",86.274301523,26.871290492,86.324301523,26.921290492
86.274301523,26.821290492,"3909",86.274301523,26.821290492,86.324301523,26.871290492
86.274301523,26.771290492,"3910",86.274301523,26.771290492,86.324301523,26.821290492
86.274301523,26.721290492,"3911",86.274301523,26.721290492,86.324301523,26.771290492
86.274301523,26.671290492,"3912",86.274301523,26.671290492,86.324301523,26.721290492
86.274301523,26.621290492,"3913",86.274301523,26.621290492,86.324301523,26.671290492
86.274301523,26.571290492,"3914",86.274301523,26.571290492,86.324301523,26.621290492
86.274301523,26.521290492,"3915",86.274301523,26.521290492,86.324301523,26.571290492
86.274301523,26.471290492,"3916",86.274301523,26.471290492,86.324301523,26.521290492
86.274301523,26.421290492,"3917",86.274301523,26.421290492,86.324301523,26.471290492
86.274301523,26.371290492,"3918",86.274301523,26.371290492,86.324301523,26.421290492
86.274301523,26.321290492,"3919",86.274301523,26.321290492,86.324301523,26.371290492
86.274301523,26.271290492,"3920",86.274301523,26.271290492,86.324301523,26.321290492
86.274301523,26.221290492,"3921",86.274301523,26.221290492,86.324301523,26.271290492
86.274301523,26.171290492,"3922",86.274301523,26.171290492,86.324301523,26.221290492
86.274301523,26.121290492,"3923",86.274301523,26.121290492,86.324301523,26.171290492
86.274301523,26.071290492,"3924",86.274301523,26.071290492,86.324301523,26.121290492
86.274301523,26.021290492,"3925",86.274301523,26.021290492,86.324301523,26.071290492
86.274301523,25.971290492,"3926",86.274301523,25.971290492,86.324301523,26.021290492
86.274301523,25.921290492,"3927",86.274301523,25.921290492,86.324301523,25.971290492
86.274301523,25.871290492,"3928",86.274301523,25.871290492,86.324301523,25.921290492
86.274301523,25.821290492,"3929",86.274301523,25.821290492,86.324301523,25.871290492
86.274301523,25.771290492,"3930",86.274301523,25.771290492,86.324301523,25.821290492
86.274301523,25.721290492,"3931",86.274301523,25.721290492,86.324301523,25.771290492
86.274301523,25.671290492,"3932",86.274301523,25.671290492,86.324301523,25.721290492
86.274301523,25.621290492,"3933",86.274301523,25.621290492,86.324301523,25.671290492
86.274301523,25.571290492,"3934",86.274301523,25.571290492,86.324301523,25.621290492
86.274301523,25.521290492,"3935",86.274301523,25.521290492,86.324301523,25.571290492
86.274301523,25.471290492,"3936",86.274301523,25.471290492,86.324301523,25.521290492
86.274301523,25.421290492,"3937",86.274301523,25.421290492,86.324301523,25.471290492
86.274301523,25.371290492,"3938",86.274301523,25.371290492,86.324301523,25.421290492
86.274301523,25.321290492,"3939",86.274301523,25.321290492,86.324301523,25.371290492
86.274301523,25.271290492,"3940",86.274301523,25.271290492,86.324301523,25.321290492
86.274301523,25.221290492,"3941",86.274301523,25.221290492,86.324301523,25.271290492
86.274301523,25.171290492,"3942",86.274301523,25.171290492,86.324301523,25.221290492
86.274301523,25.121290492,"3943",86.274301523,25.121290492,86.324301523,25.171290492
86.274301523,25.071290492,"3944",86.274301523,25.071290492,86.324301523,25.121290492
86.274301523,25.021290492,"3945",86.274301523,25.021290492,86.324301523,25.071290492
86.274301523,24.971290492,"3946",86.274301523,24.971290492,86.324301523,25.021290492
86.274301523,24.921290492,"3947",86.274301523,24.921290492,86.324301523,24.971290492
86.274301523,24.871290492,"3948",86.274301523,24.871290492,86.324301523,24.921290492
86.274301523,24.821290492,"3949",86.274301523,24.821290492,86.324301523,24.871290492
86.274301523,24.771290492,"3950",86.274301523,24.771290492,86.324301523,24.821290492
86.274301523,24.721290492,"3951",86.274301523,24.721290492,86.324301523,24.771290492
86.274301523,24.671290492,"3952",86.274301523,24.671290492,86.324301523,24.721290492
86.274301523,24.621290492,"3953",86.274301523,24.621290492,86.324301523,24.671290492
86.274301523,24.571290492,"3954",86.274301523,24.571290492,86.324301523,24.621290492
86.274301523,24.521290492,"3955",86.274301523,24.521290492,86.324301523,24.571290492
86.274301523,24.471290492,"3956",86.274301523,24.471290492,86.324301523,24.521290492
86.274301523,24.421290492,"3957",86.274301523,24.421290492,86.324301523,24.471290492
86.274301523,24.371290492,"3958",86.274301523,24.371290492,86.324301523,24.421290492
86.274301523,24.321290492,"3959",86.274301523,24.321290492,86.324301523,24.371290492
86.274301523,24.271290492,"3960",86.274301523,24.271290492,86.324301523,24.321290492
86.324301523,27.521290492,"3961",86.324301523,27.521290492,86.374301523,27.571290492
86.324301523,27.471290492,"3962",86.324301523,27.471290492,86.374301523,27.521290492
86.324301523,27.421290492,"3963",86.324301523,27.421290492,86.374301523,27.471290492
86.324301523,27.371290492,"3964",86.324301523,27.371290492,86.374301523,27.421290492
86.324301523,27.321290492,"3965",86.324301523,27.321290492,86.374301523,27.371290492
86.324301523,27.271290492,"3966",86.324301523,27.271290492,86.374301523,27.321290492
86.324301523,27.221290492,"3967",86.324301523,27.221290492,86.374301523,27.271290492
86.324301523,27.171290492,"3968",86.324301523,27.171290492,86.374301523,27.221290492
86.324301523,27.121290492,"3969",86.324301523,27.121290492,86.374301523,27.171290492
86.324301523,27.071290492,"3970",86.324301523,27.071290492,86.374301523,27.121290492
86.324301523,27.021290492,"3971",86.324301523,27.021290492,86.374301523,27.071290492
86.324301523,26.971290492,"3972",86.324301523,26.971290492,86.374301523,27.021290492
86.324301523,26.921290492,"3973",86.324301523,26.921290492,86.374301523,26.971290492
86.324301523,26.871290492,"3974",86.324301523,26.871290492,86.374301523,26.921290492
86.324301523,26.821290492,"3975",86.324301523,26.821290492,86.374301523,26.871290492
86.324301523,26.771290492,"3976",86.324301523,26.771290492,86.374301523,26.821290492
86.324301523,26.721290492,"3977",86.324301523,26.721290492,86.374301523,26.771290492
86.324301523,26.671290492,"3978",86.324301523,26.671290492,86.374301523,26.721290492
