X,Y,id,left,top,right,bottom
83.424301523,25.921290492,"50",83.424301523,25.921290492,83.524301523,26.021290492
83.424301523,25.821290492,"51",83.424301523,25.821290492,83.524301523,25.921290492
83.424301523,25.721290492,"52",83.424301523,25.721290492,83.524301523,25.821290492
83.424301523,25.621290492,"53",83.424301523,25.621290492,83.524301523,25.721290492
83.424301523,25.521290492,"54",83.424301523,25.521290492,83.524301523,25.621290492
83.424301523,25.421290492,"55",83.424301523,25.421290492,83.524301523,25.521290492
83.424301523,25.321290492,"56",83.424301523,25.321290492,83.524301523,25.421290492
83.424301523,25.221290492,"57",83.424301523,25.221290492,83.524301523,25.321290492
83.424301523,25.121290492,"58",83.424301523,25.121290492,83.524301523,25.221290492
83.424301523,25.021290492,"59",83.424301523,25.021290492,83.524301523,25.121290492
83.424301523,24.921290492,"60",83.424301523,24.921290492,83.524301523,25.021290492
83.424301523,24.821290492,"61",83.424301523,24.821290492,83.524301523,24.921290492
83.424301523,24.721290492,"62",83.424301523,24.721290492,83.524301523,24.821290492
83.424301523,24.621290492,"63",83.424301523,24.621290492,83.524301523,24.721290492
83.424301523,24.521290492,"64",83.424301523,24.521290492,83.524301523,24.621290492
83.424301523,24.421290492,"65",83.424301523,24.421290492,83.524301523,24.521290492
83.424301523,24.321290492,"66",83.424301523,24.321290492,83.524301523,24.421290492
83.524301523,27.521290492,"67",83.524301523,27.521290492,83.624301523,27.621290492
83.524301523,27.421290492,"68",83.524301523,27.421290492,83.624301523,27.521290492
83.524301523,27.321290492,"69",83.524301523,27.321290492,83.624301523,27.421290492
83.524301523,27.221290492,"70",83.524301523,27.221290492,83.624301523,27.321290492
83.524301523,27.121290492,"71",83.524301523,27.121290492,83.624301523,27.221290492
83.524301523,27.021290492,"72",83.524301523,27.021290492,83.624301523,27.121290492
83.524301523,26.921290492,"73",83.524301523,26.921290492,83.624301523,27.021290492
83.524301523,26.821290492,"74",83.524301523,26.821290492,83.624301523,26.921290492
83.524301523,26.721290492,"75",83.524301523,26.721290492,83.624301523,26.821290492
83.524301523,26.621290492,"76",83.524301523,26.621290492,83.624301523,26.721290492
83.524301523,26.521290492,"77",83.524301523,26.521290492,83.624301523,26.621290492
83.524301523,26.421290492,"78",83.524301523,26.421290492,83.624301523,26.521290492
83.524301523,26.321290492,"79",83.524301523,26.321290492,83.624301523,26.421290492
83.524301523,26.221290492,"80",83.524301523,26.221290492,83.624301523,26.321290492
83.524301523,26.121290492,"81",83.524301523,26.121290492,83.624301523,26.221290492
83.524301523,26.021290492,"82",83.524301523,26.021290492,83.624301523,26.121290492
83.524301523,25.921290492,"83",83.524301523,25.921290492,83.624301523,26.021290492
83.524301523,25.821290492,"84",83.524301523,25.821290492,83.624301523,25.921290492
83.524301523,25.721290492,"85",83.524301523,25.721290492,83.624301523,25.821290492
83.524301523,25.621290492,"86",83.524301523,25.621290492,83.624301523,25.721290492
83.524301523,25.521290492,"87",83.524301523,25.521290492,83.624301523,25.621290492
83.524301523,25.421290492,"88",83.524301523,25.421290492,83.624301523,25.521290492
83.524301523,25.321290492,"89",83.524301523,25.321290492,83.624301523,25.421290492
83.524301523,25.221290492,"90",83.524301523,25.221290492,83.624301523,25.321290492
83.524301523,25.121290492,"91",83.524301523,25.121290492,83.624301523,25.221290492
83.524301523,25.021290492,"92",83.524301523,25.021290492,83.624301523,25.121290492
83.524301523,24.921290492,"93",83.524301523,24.921290492,83.624301523,25.021290492
83.524301523,24.821290492,"94",83.524301523,24.821290492,83.624301523,24.921290492
83.524301523,24.721290492,"95",83.524301523,24.721290492,83.624301523,24.821290492
83.524301523,24.621290492,"96",83.524301523,24.621290492,83.624301523,24.721290492
83.524301523,24.521290492,"97",83.524301523,24.521290492,83.624301523,24.621290492
83.524301523,24.421290492,"98",83.524301523,24.421290492,83.624301523,24.521290492
83.524301523,24.321290492,"99",83.524301523,24.321290492,83.624301523,24.421290492
83.624301523,27.521290492,"100",83.624301523,27.521290492,83.724301523,27.621290492
83.624301523,27.421290492,"101",83.624301523,27.421290492,83.724301523,27.521290492
83.624301523,27.321290492,"102",83.624301523,27.321290492,83.724301523,27.421290492
83.624301523,27.221290492,"103",83.624301523,27.221290492,83.724301523,27.321290492
83.624301523,27.121290492,"104",83.624301523,27.121290492,83.724301523,27.221290492
83.624301523,27.021290492,"105",83.624301523,27.021290492,83.724301523,27.121290492
83.624301523,26.921290492,"106",83.624301523,26.921290492,83.724301523,27.021290492
83.624301523,26.821290492,"107",83.624301523,26.821290492,83.724301523,26.921290492
83.624301523,26.721290492,"108",83.624301523,26.721290492,83.724301523,26.821290492
83.624301523,26.621290492,"109",83.624301523,26.621290492,83.724301523,26.721290492
83.624301523,26.521290492,"110",83.624301523,26.521290492,83.724301523,26.621290492
83.624301523,26.421290492,"111",83.624301523,26.421290492,83.724301523,26.521290492
83.624301523,26.321290492,"112",83.624301523,26.321290492,83.724301523,26.421290492
83.624301523,26.221290492,"113",83.624301523,26.221290492,83.724301523,26.321290492
83.624301523,26.121290492,"114",83.624301523,26.121290492,83.724301523,26.221290492
83.624301523,26.021290492,"115",83.624301523,26.021290492,83.724301523,26.121290492
83.624301523,25.921290492,"116",83.624301523,25.921290492,83.724301523,26.021290492
83.624301523,25.821290492,"117",83.624301523,25.821290492,83.724301523,25.921290492
83.624301523,25.721290492,"118",83.624301523,25.721290492,83.724301523,25.821290492
83.624301523,25.621290492,"119",83.624301523,25.621290492,83.724301523,25.721290492
83.624301523,25.521290492,"120",83.624301523,25.521290492,83.724301523,25.621290492
83.624301523,25.421290492,"121",83.624301523,25.421290492,83.724301523,25.521290492
83.624301523,25.321290492,"122",83.624301523,25.321290492,83.724301523,25.421290492
83.624301523,25.221290492,"123",83.624301523,25.221290492,83.724301523,25.321290492
83.624301523,25.121290492,"124",83.624301523,25.121290492,83.724301523,25.221290492
83.624301523,25.021290492,"125",83.624301523,25.021290492,83.724301523,25.121290492
83.624301523,24.921290492,"126",83.624301523,24.921290492,83.724301523,25.021290492
83.624301523,24.821290492,"127",83.624301523,24.821290492,83.724301523,24.921290492
83.624301523,24.721290492,"128",83.624301523,24.721290492,83.724301523,24.821290492
83.624301523,24.621290492,"129",83.624301523,24.621290492,83.724301523,24.721290492
83.624301523,24.521290492,"130",83.624301523,24.521290492,83.724301523,24.621290492
83.624301523,24.421290492,"131",83.624301523,24.421290492,83.724301523,24.521290492
83.624301523,24.321290492,"132",83.624301523,24.321290492,83.724301523,24.421290492
83.724301523,27.521290492,"133",83.724301523,27.521290492,83.824301523,27.621290492
83.724301523,27.421290492,"134",83.724301523,27.421290492,83.824301523,27.521290492
83.724301523,27.321290492,"135",83.724301523,27.321290492,83.824301523,27.421290492
83.724301523,27.221290492,"136",83.724301523,27.221290492,83.824301523,27.321290492
83.724301523,27.121290492,"137",83.724301523,27.121290492,83.824301523,27.221290492
83.724301523,27.021290492,"138",83.724301523,27.021290492,83.824301523,27.121290492
83.724301523,26.921290492,"139",83.724301523,26.921290492,83.824301523,27.021290492
83.724301523,26.821290492,"140",83.724301523,26.821290492,83.824301523,26.921290492
83.724301523,26.721290492,"141",83.724301523,26.721290492,83.824301523,26.821290492
83.724301523,26.621290492,"142",83.724301523,26.621290492,83.824301523,26.721290492
83.724301523,26.521290492,"143",83.724301523,26.521290492,83.824301523,26.621290492
83.724301523,26.421290492,"144",83.724301523,26.421290492,83.824301523,26.521290492
83.724301523,26.321290492,"145",83.724301523,26.321290492,83.824301523,26.421290492
83.724301523,26.221290492,"146",83.724301523,26.221290492,83.824301523,26.321290492
83.724301523,26.121290492,"147",83.724301523,26.121290492,83.824301523,26.221290492
83.724301523,26.021290492,"148",83.724301523,26.021290492,83.824301523,26.121290492
83.724301523,25.921290492,"149",83.724301523,25.921290492,83.824301523,26.021290492
83.724301523,25.821290492,"150",83.724301523,25.821290492,83.824301523,25.921290492
83.724301523,25.721290492,"151",83.724301523,25.721290492,83.824301523,25.821290492
83.724301523,25.621290492,"152",83.724301523,25.621290492,83.824301523,25.721290492
83.724301523,25.521290492,"153",83.724301523,25.521290492,83.824301523,25.621290492
83.724301523,25.421290492,"154",83.724301523,25.421290492,83.824301523,25.521290492
83.724301523,25.321290492,"155",83.724301523,25.321290492,83.824301523,25.421290492
83.724301523,25.221290492,"156",83.724301523,25.221290492,83.824301523,25.321290492
83.724301523,25.121290492,"157",83.724301523,25.121290492,83.824301523,25.221290492
83.724301523,25.021290492,"158",83.724301523,25.021290492,83.824301523,25.121290492
83.724301523,24.921290492,"159",83.724301523,24.921290492,83.824301523,25.021290492
83.724301523,24.821290492,"160",83.724301523,24.821290492,83.824301523,24.921290492
83.724301523,24.721290492,"161",83.724301523,24.721290492,83.824301523,24.821290492
83.724301523,24.621290492,"162",83.724301523,24.621290492,83.824301523,24.721290492
83.724301523,24.521290492,"163",83.724301523,24.521290492,83.824301523,24.621290492
83.724301523,24.421290492,"164",83.724301523,24.421290492,83.824301523,24.521290492
83.724301523,24.321290492,"165",83.724301523,24.321290492,83.824301523,24.421290492
83.824301523,27.521290492,"166",83.824301523,27.521290492,83.924301523,27.621290492
83.824301523,27.421290492,"167",83.824301523,27.421290492,83.924301523,27.521290492
83.824301523,27.321290492,"168",83.824301523,27.321290492,83.924301523,27.421290492
83.824301523,27.221290492,"169",83.824301523,27.221290492,83.924301523,27.321290492
83.824301523,27.121290492,"170",83.824301523,27.121290492,83.924301523,27.221290492
83.824301523,27.021290492,"171",83.824301523,27.021290492,83.924301523,27.121290492
83.824301523,26.921290492,"172",83.824301523,26.921290492,83.924301523,27.021290492
83.824301523,26.821290492,"173",83.824301523,26.821290492,83.924301523,26.921290492
83.824301523,26.721290492,"174",83.824301523,26.721290492,83.924301523,26.821290492
83.824301523,26.621290492,"175",83.824301523,26.621290492,83.924301523,26.721290492
83.824301523,26.521290492,"176",83.824301523,26.521290492,83.924301523,26.621290492
83.824301523,26.421290492,"177",83.824301523,26.421290492,83.924301523,26.521290492
83.824301523,26.321290492,"178",83.824301523,26.321290492,83.924301523,26.421290492
83.824301523,26.221290492,"179",83.824301523,26.221290492,83.924301523,26.321290492
83.824301523,26.121290492,"180",83.824301523,26.121290492,83.924301523,26.221290492
83.824301523,26.021290492,"181",83.824301523,26.021290492,83.924301523,26.121290492
83.824301523,25.921290492,"182",83.824301523,25.921290492,83.924301523,26.021290492
83.824301523,25.821290492,"183",83.824301523,25.821290492,83.924301523,25.921290492
83.824301523,25.721290492,"184",83.824301523,25.721290492,83.924301523,25.821290492
83.824301523,25.621290492,"185",83.824301523,25.621290492,83.924301523,25.721290492
83.824301523,25.521290492,"186",83.824301523,25.521290492,83.924301523,25.621290492
83.824301523,25.421290492,"187",83.824301523,25.421290492,83.924301523,25.521290492
83.824301523,25.321290492,"188",83.824301523,25.321290492,83.924301523,25.421290492
83.824301523,25.221290492,"189",83.824301523,25.221290492,83.924301523,25.321290492
83.824301523,25.121290492,"190",83.824301523,25.121290492,83.924301523,25.221290492
83.824301523,25.021290492,"191",83.824301523,25.021290492,83.924301523,25.121290492
83.824301523,24.921290492,"192",83.824301523,24.921290492,83.924301523,25.021290492
83.824301523,24.821290492,"193",83.824301523,24.821290492,83.924301523,24.921290492
83.824301523,24.721290492,"194",83.824301523,24.721290492,83.924301523,24.821290492
83.824301523,24.621290492,"195",83.824301523,24.621290492,83.924301523,24.721290492
83.824301523,24.521290492,"196",83.824301523,24.521290492,83.924301523,24.621290492
83.824301523,24.421290492,"197",83.824301523,24.421290492,83.924301523,24.521290492
83.824301523,24.321290492,"198",83.824301523,24.321290492,83.924301523,24.421290492
83.924301523,27.521290492,"199",83.924301523,27.521290492,84.024301523,27.621290492
83.924301523,27.421290492,"200",83.924301523,27.421290492,84.024301523,27.521290492
83.924301523,27.321290492,"201",83.924301523,27.321290492,84.024301523,27.421290492
83.924301523,27.221290492,"202",83.924301523,27.221290492,84.024301523,27.321290492
83.924301523,27.121290492,"203",83.924301523,27.121290492,84.024301523,27.221290492
83.924301523,27.021290492,"204",83.924301523,27.021290492,84.024301523,27.121290492
83.924301523,26.921290492,"205",83.924301523,26.921290492,84.024301523,27.021290492
83.924301523,26.821290492,"206",83.924301523,26.821290492,84.024301523,26.921290492
83.924301523,26.721290492,"207",83.924301523,26.721290492,84.024301523,26.821290492
83.924301523,26.621290492,"208",83.924301523,26.621290492,84.024301523,26.721290492
83.924301523,26.521290492,"209",83.924301523,26.521290492,84.024301523,26.621290492
83.924301523,26.421290492,"210",83.924301523,26.421290492,84.024301523,26.521290492
83.924301523,26.321290492,"211",83.924301523,26.321290492,84.024301523,26.421290492
83.924301523,26.221290492,"212",83.924301523,26.221290492,84.024301523,26.321290492
83.924301523,26.121290492,"213",83.924301523,26.121290492,84.024301523,26.221290492
83.924301523,26.021290492,"214",83.924301523,26.021290492,84.024301523,26.121290492
83.924301523,25.921290492,"215",83.924301523,25.921290492,84.024301523,26.021290492
83.924301523,25.821290492,"216",83.924301523,25.821290492,84.024301523,25.921290492
83.924301523,25.721290492,"217",83.924301523,25.721290492,84.024301523,25.821290492
83.924301523,25.621290492,"218",83.924301523,25.621290492,84.024301523,25.721290492
83.924301523,25.521290492,"219",83.924301523,25.521290492,84.024301523,25.621290492
83.924301523,25.421290492,"220",83.924301523,25.421290492,84.024301523,25.521290492
83.924301523,25.321290492,"221",83.924301523,25.321290492,84.024301523,25.421290492
83.924301523,25.221290492,"222",83.924301523,25.221290492,84.024301523,25.321290492
83.924301523,25.121290492,"223",83.924301523,25.121290492,84.024301523,25.221290492
83.924301523,25.021290492,"224",83.924301523,25.021290492,84.024301523,25.121290492
83.924301523,24.921290492,"225",83.924301523,24.921290492,84.024301523,25.021290492
83.924301523,24.821290492,"226",83.924301523,24.821290492,84.024301523,24.921290492
83.924301523,24.721290492,"227",83.924301523,24.721290492,84.024301523,24.821290492
83.924301523,24.621290492,"228",83.924301523,24.621290492,84.024301523,24.721290492
83.924301523,24.521290492,"229",83.924301523,24.521290492,84.024301523,24.621290492
83.924301523,24.421290492,"230",83.924301523,24.421290492,84.024301523,24.521290492
83.924301523,24.321290492,"231",83.924301523,24.321290492,84.024301523,24.421290492
84.024301523,27.521290492,"232",84.024301523,27.521290492,84.124301523,27.621290492
84.024301523,27.421290492,"233",84.024301523,27.421290492,84.124301523,27.521290492
84.024301523,27.321290492,"234",84.024301523,27.321290492,84.124301523,27.421290492
84.024301523,27.221290492,"235",84.024301523,27.221290492,84.124301523,27.321290492
84.024301523,27.121290492,"236",84.024301523,27.121290492,84.124301523,27.221290492
84.024301523,27.021290492,"237",84.024301523,27.021290492,84.124301523,27.121290492
84.024301523,26.921290492,"238",84.024301523,26.921290492,84.124301523,27.021290492
84.024301523,26.821290492,"239",84.024301523,26.821290492,84.124301523,26.921290492
84.024301523,26.721290492,"240",84.024301523,26.721290492,84.124301523,26.821290492
84.024301523,26.621290492,"241",84.024301523,26.621290492,84.124301523,26.721290492
84.024301523,26.521290492,"242",84.024301523,26.521290492,84.124301523,26.621290492
84.024301523,26.421290492,"243",84.024301523,26.421290492,84.124301523,26.521290492
84.024301523,26.321290492,"244",84.024301523,26.321290492,84.124301523,26.421290492
84.024301523,26.221290492,"245",84.024301523,26.221290492,84.124301523,26.321290492
84.024301523,26.121290492,"246",84.024301523,26.121290492,84.124301523,26.221290492
84.024301523,26.021290492,"247",84.024301523,26.021290492,84.124301523,26.121290492
84.024301523,25.921290492,"248",84.024301523,25.921290492,84.124301523,26.021290492
84.024301523,25.821290492,"249",84.024301523,25.821290492,84.124301523,25.921290492
84.024301523,25.721290492,"250",84.024301523,25.721290492,84.124301523,25.821290492
84.024301523,25.621290492,"251",84.024301523,25.621290492,84.124301523,25.721290492
84.024301523,25.521290492,"252",84.024301523,25.521290492,84.124301523,25.621290492
84.024301523,25.421290492,"253",84.024301523,25.421290492,84.124301523,25.521290492
84.024301523,25.321290492,"254",84.024301523,25.321290492,84.124301523,25.421290492
84.024301523,25.221290492,"255",84.024301523,25.221290492,84.124301523,25.321290492
84.024301523,25.121290492,"256",84.024301523,25.121290492,84.124301523,25.221290492
84.024301523,25.021290492,"257",84.024301523,25.021290492,84.124301523,25.121290492
84.024301523,24.921290492,"258",84.024301523,24.921290492,84.124301523,25.021290492
84.024301523,24.821290492,"259",84.024301523,24.821290492,84.124301523,24.921290492
84.024301523,24.721290492,"260",84.024301523,24.721290492,84.124301523,24.821290492
84.024301523,24.621290492,"261",84.024301523,24.621290492,84.124301523,24.721290492
84.024301523,24.521290492,"262",84.024301523,24.521290492,84.124301523,24.621290492
84.024301523,24.421290492,"263",84.024301523,24.421290492,84.124301523,24.521290492
84.024301523,24.321290492,"264",84.024301523,24.321290492,84.124301523,24.421290492
84.124301523,27.521290492,"265",84.124301523,27.521290492,84.224301523,27.621290492
84.124301523,27.421290492,"266",84.124301523,27.421290492,84.224301523,27.521290492
84.124301523,27.321290492,"267",84.124301523,27.321290492,84.224301523,27.421290492
84.124301523,27.221290492,"268",84.124301523,27.221290492,84.224301523,27.321290492
84.124301523,27.121290492,"269",84.124301523,27.121290492,84.224301523,27.221290492
84.124301523,27.021290492,"270",84.124301523,27.021290492,84.224301523,27.121290492
84.124301523,26.921290492,"271",84.124301523,26.921290492,84.224301523,27.021290492
84.124301523,26.821290492,"272",84.124301523,26.821290492,84.224301523,26.921290492
84.124301523,26.721290492,"273",84.124301523,26.721290492,84.224301523,26.821290492
84.124301523,26.621290492,"274",84.124301523,26.621290492,84.224301523,26.721290492
84.124301523,26.521290492,"275",84.124301523,26.521290492,84.224301523,26.621290492
84.124301523,26.421290492,"276",84.124301523,26.421290492,84.224301523,26.521290492
84.124301523,26.321290492,"277",84.124301523,26.321290492,84.224301523,26.421290492
84.124301523,26.221290492,"278",84.124301523,26.221290492,84.224301523,26.321290492
84.124301523,26.121290492,"279",84.124301523,26.121290492,84.224301523,26.221290492
84.124301523,26.021290492,"280",84.124301523,26.021290492,84.224301523,26.121290492
84.124301523,25.921290492,"281",84.124301523,25.921290492,84.224301523,26.021290492
84.124301523,25.821290492,"282",84.124301523,25.821290492,84.224301523,25.921290492
84.124301523,25.721290492,"283",84.124301523,25.721290492,84.224301523,25.821290492
84.124301523,25.621290492,"284",84.124301523,25.621290492,84.224301523,25.721290492
84.124301523,25.521290492,"285",84.124301523,25.521290492,84.224301523,25.621290492
84.124301523,25.421290492,"286",84.124301523,25.421290492,84.224301523,25.521290492
84.124301523,25.321290492,"287",84.124301523,25.321290492,84.224301523,25.421290492
84.124301523,25.221290492,"288",84.124301523,25.221290492,84.224301523,25.321290492
84.124301523,25.121290492,"289",84.124301523,25.121290492,84.224301523,25.221290492
84.124301523,25.021290492,"290",84.124301523,25.021290492,84.224301523,25.121290492
84.124301523,24.921290492,"291",84.124301523,24.921290492,84.224301523,25.021290492
84.124301523,24.821290492,"292",84.124301523,24.821290492,84.224301523,24.921290492
84.124301523,24.721290492,"293",84.124301523,24.721290492,84.224301523,24.821290492
84.124301523,24.621290492,"294",84.124301523,24.621290492,84.224301523,24.721290492
84.124301523,24.521290492,"295",84.124301523,24.521290492,84.224301523,24.621290492
84.124301523,24.421290492,"296",84.124301523,24.421290492,84.224301523,24.521290492
84.124301523,24.321290492,"297",84.124301523,24.321290492,84.224301523,24.421290492
84.224301523,27.521290492,"298",84.224301523,27.521290492,84.324301523,27.621290492
84.224301523,27.421290492,"299",84.224301523,27.421290492,84.324301523,27.521290492
84.224301523,27.321290492,"300",84.224301523,27.321290492,84.324301523,27.421290492
84.224301523,27.221290492,"301",84.224301523,27.221290492,84.324301523,27.321290492
84.224301523,27.121290492,"302",84.224301523,27.121290492,84.324301523,27.221290492
84.224301523,27.021290492,"303",84.224301523,27.021290492,84.324301523,27.121290492
84.224301523,26.921290492,"304",84.224301523,26.921290492,84.324301523,27.021290492
84.224301523,26.821290492,"305",84.224301523,26.821290492,84.324301523,26.921290492
84.224301523,26.721290492,"306",84.224301523,26.721290492,84.324301523,26.821290492
84.224301523,26.621290492,"307",84.224301523,26.621290492,84.324301523,26.721290492
84.224301523,26.521290492,"308",84.224301523,26.521290492,84.324301523,26.621290492
84.224301523,26.421290492,"309",84.224301523,26.421290492,84.324301523,26.521290492
84.224301523,26.321290492,"310",84.224301523,26.321290492,84.324301523,26.421290492
84.224301523,26.221290492,"311",84.224301523,26.221290492,84.324301523,26.321290492
84.224301523,26.121290492,"312",84.224301523,26.121290492,84.324301523,26.221290492
84.224301523,26.021290492,"313",84.224301523,26.021290492,84.324301523,26.121290492
84.224301523,25.921290492,"314",84.224301523,25.921290492,84.324301523,26.021290492
84.224301523,25.821290492,"315",84.224301523,25.821290492,84.324301523,25.921290492
84.224301523,25.721290492,"316",84.224301523,25.721290492,84.324301523,25.821290492
84.224301523,25.621290492,"317",84.224301523,25.621290492,84.324301523,25.721290492
84.224301523,25.521290492,"318",84.224301523,25.521290492,84.324301523,25.621290492
84.224301523,25.421290492,"319",84.224301523,25.421290492,84.324301523,25.521290492
84.224301523,25.321290492,"320",84.224301523,25.321290492,84.324301523,25.421290492
84.224301523,25.221290492,"321",84.224301523,25.221290492,84.324301523,25.321290492
84.224301523,25.121290492,"322",84.224301523,25.121290492,84.324301523,25.221290492
84.224301523,25.021290492,"323",84.224301523,25.021290492,84.324301523,25.121290492
84.224301523,24.921290492,"324",84.224301523,24.921290492,84.324301523,25.021290492
84.224301523,24.821290492,"325",84.224301523,24.821290492,84.324301523,24.921290492
84.224301523,24.721290492,"326",84.224301523,24.721290492,84.324301523,24.821290492
84.224301523,24.621290492,"327",84.224301523,24.621290492,84.324301523,24.721290492
84.224301523,24.521290492,"328",84.224301523,24.521290492,84.324301523,24.621290492
84.224301523,24.421290492,"329",84.224301523,24.421290492,84.324301523,24.521290492
84.224301523,24.321290492,"330",84.224301523,24.321290492,84.324301523,24.421290492
84.324301523,27.521290492,"331",84.324301523,27.521290492,84.424301523,27.621290492
84.324301523,27.421290492,"332",84.324301523,27.421290492,84.424301523,27.521290492
84.324301523,27.321290492,"333",84.324301523,27.321290492,84.424301523,27.421290492
84.324301523,27.221290492,"334",84.324301523,27.221290492,84.424301523,27.321290492
84.324301523,27.121290492,"335",84.324301523,27.121290492,84.424301523,27.221290492
84.324301523,27.021290492,"336",84.324301523,27.021290492,84.424301523,27.121290492
84.324301523,26.921290492,"337",84.324301523,26.921290492,84.424301523,27.021290492
84.324301523,26.821290492,"338",84.324301523,26.821290492,84.424301523,26.921290492
84.324301523,26.721290492,"339",84.324301523,26.721290492,84.424301523,26.821290492
84.324301523,26.621290492,"340",84.324301523,26.621290492,84.424301523,26.721290492
84.324301523,26.521290492,"341",84.324301523,26.521290492,84.424301523,26.621290492
84.324301523,26.421290492,"342",84.324301523,26.421290492,84.424301523,26.521290492
84.324301523,26.321290492,"343",84.324301523,26.321290492,84.424301523,26.421290492
84.324301523,26.221290492,"344",84.324301523,26.221290492,84.424301523,26.321290492
84.324301523,26.121290492,"345",84.324301523,26.121290492,84.424301523,26.221290492
84.324301523,26.021290492,"346",84.324301523,26.021290492,84.424301523,26.121290492
84.324301523,25.921290492,"347",84.324301523,25.921290492,84.424301523,26.021290492
84.324301523,25.821290492,"348",84.324301523,25.821290492,84.424301523,25.921290492
84.324301523,25.721290492,"349",84.324301523,25.721290492,84.424301523,25.821290492
84.324301523,25.621290492,"350",84.324301523,25.621290492,84.424301523,25.721290492
84.324301523,25.521290492,"351",84.324301523,25.521290492,84.424301523,25.621290492
84.324301523,25.421290492,"352",84.324301523,25.421290492,84.424301523,25.521290492
84.324301523,25.321290492,"353",84.324301523,25.321290492,84.424301523,25.421290492
84.324301523,25.221290492,"354",84.324301523,25.221290492,84.424301523,25.321290492
84.324301523,25.121290492,"355",84.324301523,25.121290492,84.424301523,25.221290492
84.324301523,25.021290492,"356",84.324301523,25.021290492,84.424301523,25.121290492
84.324301523,24.921290492,"357",84.324301523,24.921290492,84.424301523,25.021290492
84.324301523,24.821290492,"358",84.324301523,24.821290492,84.424301523,24.921290492
84.324301523,24.721290492,"359",84.324301523,24.721290492,84.424301523,24.821290492
84.324301523,24.621290492,"360",84.324301523,24.621290492,84.424301523,24.721290492
84.324301523,24.521290492,"361",84.324301523,24.521290492,84.424301523,24.621290492
84.324301523,24.421290492,"362",84.324301523,24.421290492,84.424301523,24.521290492
84.324301523,24.321290492,"363",84.324301523,24.321290492,84.424301523,24.421290492
84.424301523,27.521290492,"364",84.424301523,27.521290492,84.524301523,27.621290492
84.424301523,27.421290492,"365",84.424301523,27.421290492,84.524301523,27.521290492
84.424301523,27.321290492,"366",84.424301523,27.321290492,84.524301523,27.421290492
84.424301523,27.221290492,"367",84.424301523,27.221290492,84.524301523,27.321290492
84.424301523,27.121290492,"368",84.424301523,27.121290492,84.524301523,27.221290492
84.424301523,27.021290492,"369",84.424301523,27.021290492,84.524301523,27.121290492
84.424301523,26.921290492,"370",84.424301523,26.921290492,84.524301523,27.021290492
84.424301523,26.821290492,"371",84.424301523,26.821290492,84.524301523,26.921290492
84.424301523,26.721290492,"372",84.424301523,26.721290492,84.524301523,26.821290492
84.424301523,26.621290492,"373",84.424301523,26.621290492,84.524301523,26.721290492
84.424301523,26.521290492,"374",84.424301523,26.521290492,84.524301523,26.621290492
84.424301523,26.421290492,"375",84.424301523,26.421290492,84.524301523,26.521290492
84.424301523,26.321290492,"376",84.424301523,26.321290492,84.524301523,26.421290492
84.424301523,26.221290492,"377",84.424301523,26.221290492,84.524301523,26.321290492
84.424301523,26.121290492,"378",84.424301523,26.121290492,84.524301523,26.221290492
84.424301523,26.021290492,"379",84.424301523,26.021290492,84.524301523,26.121290492
84.424301523,25.921290492,"380",84.424301523,25.921290492,84.524301523,26.021290492
84.424301523,25.821290492,"381",84.424301523,25.821290492,84.524301523,25.921290492
84.424301523,25.721290492,"382",84.424301523,25.721290492,84.524301523,25.821290492
84.424301523,25.621290492,"383",84.424301523,25.621290492,84.524301523,25.721290492
84.424301523,25.521290492,"384",84.424301523,25.521290492,84.524301523,25.621290492
84.424301523,25.421290492,"385",84.424301523,25.421290492,84.524301523,25.521290492
84.424301523,25.321290492,"386",84.424301523,25.321290492,84.524301523,25.421290492
84.424301523,25.221290492,"387",84.424301523,25.221290492,84.524301523,25.321290492
84.424301523,25.121290492,"388",84.424301523,25.121290492,84.524301523,25.221290492
84.424301523,25.021290492,"389",84.424301523,25.021290492,84.524301523,25.121290492
84.424301523,24.921290492,"390",84.424301523,24.921290492,84.524301523,25.021290492
84.424301523,24.821290492,"391",84.424301523,24.821290492,84.524301523,24.921290492
84.424301523,24.721290492,"392",84.424301523,24.721290492,84.524301523,24.821290492
84.424301523,24.621290492,"393",84.424301523,24.621290492,84.524301523,24.721290492
84.424301523,24.521290492,"394",84.424301523,24.521290492,84.524301523,24.621290492
84.424301523,24.421290492,"395",84.424301523,24.421290492,84.524301523,24.521290492
84.424301523,24.321290492,"396",84.424301523,24.321290492,84.524301523,24.421290492
84.524301523,27.521290492,"397",84.524301523,27.521290492,84.624301523,27.621290492
84.524301523,27.421290492,"398",84.524301523,27.421290492,84.624301523,27.521290492
84.524301523,27.321290492,"399",84.524301523,27.321290492,84.624301523,27.421290492
84.524301523,27.221290492,"400",84.524301523,27.221290492,84.624301523,27.321290492
84.524301523,27.121290492,"401",84.524301523,27.121290492,84.624301523,27.221290492
84.524301523,27.021290492,"402",84.524301523,27.021290492,84.624301523,27.121290492
84.524301523,26.921290492,"403",84.524301523,26.921290492,84.624301523,27.021290492
84.524301523,26.821290492,"404",84.524301523,26.821290492,84.624301523,26.921290492
84.524301523,26.721290492,"405",84.524301523,26.721290492,84.624301523,26.821290492
84.524301523,26.621290492,"406",84.524301523,26.621290492,84.624301523,26.721290492
84.524301523,26.521290492,"407",84.524301523,26.521290492,84.624301523,26.621290492
